name,address,plus_code,category,overall_rating,url,keywords
Timbre X @ The Substation,"45 Armenian St, Singapore 179936",7RVX+QP Singapore,Permanently closed,4.4,"https://www.google.com.sg/maps/place/Timbre+X+@+The+Substation/@1.2944044,103.8471413,17z/data=!4m5!3m4!1s0x31da19a3e9b8e8fb:0x7f49e7af37514c4!8m2!3d1.2943629!4d103.8493077?hl=en",
Anthony The Spice Maker,"333 Kreta Ayer Rd, #01-25, Singapore 080333",7RJV+44 Singapore,Spice store,4.7,"https://www.google.com.sg/maps/place/Anthony+The+Spice+Maker/@1.2803079,103.8406754,17z/data=!4m5!3m4!1s0x31da197319be4077:0x1228fdfbb1f63192!8m2!3d1.2803464!4d103.8428454?hl=en",[]
Martini Bar at Mezza9,"10 Scotts Rd, Grand Hyatt, Singapore 228211",8R4M+G9 Singapore,·$$$,4.2,"https://www.google.com.sg/maps/place/mezza9/@1.306262,103.8312113,17z/data=!4m5!3m4!1s0x31da198d629b6129:0x84eb393abdb4d8ed!8m2!3d1.306262!4d103.8334?hl=en","['brunch', 'hotel', 'martini', 'lobster', 'grilled', 'crab', 'champagne', 'vegan', 'glass', 'a']"
Sentosa Nature Discovery,"51 Imbiah Rd, 099702",7R48+8X Singapore,Museum of zoology,4.4,"https://www.google.com.sg/maps/place/Sentosa+Nature+Discovery/@1.2558426,103.815209,17z/data=!4m5!3m4!1s0x31da1bfe979694b3:0xbf351ddc4f4dec12!8m2!3d1.2558045!4d103.817391?hl=en","['walk', 'trail', 'kids', 'jungle', 'insects', 'tree', 'beautiful', 'learn', 'park']"
Auriga Spa,"1 The Knolls, Sentosa island, 098297",6RXF+WM Singapore,Spa and health club,4.4,"https://www.google.com.sg/maps/place/Auriga+Spa/@1.2497799,103.8219719,17z/data=!4m5!3m4!1s0x31da1eadaaaaaaaf:0xaa033942c9e5e891!8m2!3d1.2498211!4d103.8239635?hl=en","['experience', 'relaxing', 'room', 'pool', 'price', 'book']"
Changi Experience Studio,"78 Airport Blvd., Singapore 819666",9X5Q+WM Singapore,Museum,4.7,"https://www.google.com.sg/maps/place/Changi+Experience+Studio/@1.3598541,103.9870458,17z/data=!3m1!5s0x31da3c8963249ae3:0xc478987258a3f6e7!4m5!3m4!1s0x31da3dc5fde43db3:0x5753523a7dd816bb!8m2!3d1.3598541!4d103.9892345?hl=en",[]
Pokemon Center Singapore,"78 Airport Blvd., #04 - 201 & 202, Singapore 819666",9X6R+74 Singapore,Toy store,4.4,"https://www.google.com.sg/maps/place/Pok%C3%A9mon+Center+Singapore/@1.3606388,103.9880694,17z/data=!3m1!5s0x31da3c8963249ae3:0xc478987258a3f6e7!4m5!3m4!1s0x31da3d9e82644471:0xdbba59d3e53a804b!8m2!3d1.3606388!4d103.9902581?hl=en","['merchandise', 'fans', 'plush', 'queue', 'place', 'pikachu', 'customer', 'cards', 'collection', 'adults']"
Nagore Durgha Shrine,"140 Telok Ayer St, Singapore 068604",7RJX+H4 Singapore,Place of worship,4.3,"https://www.google.com.sg/maps/place/Nagore+Dargah/@1.28141,103.8456827,17z/data=!4m5!3m4!1s0x31da190da7bc3be5:0x3f91104d2b2115bc!8m2!3d1.2813965!4d103.8478959?hl=en","['history', 'building', 'muslims', 'architecture', 'shrine', 'culture', '1828', 'learn', 'peace', 'mosque']"
CE LA VI Club Lounge & SkyBar,"1 Bayfront Avenue Marina Bay Sands, Hotel, Tower 3, 018971",7VM5+2X Singapore,·$$$$,4.2,"https://www.google.com.sg/maps/place/C%C3%89+LA+VI+Singapore/@1.2825497,103.8577532,17z/data=!3m2!4b1!5s0x31da190422da0b49:0x571df46076e0c318!4m5!3m4!1s0x31da190440e93599:0x34732a2397ec6566!8m2!3d1.2825497!4d103.8599419?hl=en","['marina', 'sunset', 'observation', 'ticket', 'infinity', 'sky', 'cover', 'dress', 'singapore', 'nightscape']"
Good Luck Beer House,"9 Haji Ln, Singapore 189202",8V25+5P Singapore,·$$,4.5,"https://www.google.com.sg/maps/place/Good+Luck+Beerhouse/@1.3004415,103.8570896,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b0534d441f:0xd49dfc528dfad688!8m2!3d1.3004513!4d103.8592901?hl=en","['dim', 'tap', 'choice', 'prices', 'brews', 'bottles', 'fridge', 'ale', 'music', 'craft']"
"Plaza Premium Lounge (Terminal 2, Zone A)","1 Airport Boulevard Level 3 Terminal 1, Departure/Transit Lounge West, 819642",9X6Q+GV Singapore,Temporarily closed,4.2,"https://www.google.com.sg/maps/place/Plaza+Premium+Lounge+Singapore+(International+Departures,+Terminal+1)/@1.3613608,103.98756,17z/data=!3m1!5s0x31da3c8d9785d4ab:0x679e6169d5ce228d!4m8!3m7!1s0x31da3c624e135b91:0xfcaa55227c48911f!5m2!4m1!1i2!8m2!3d1.3613608!4d103.9897487?hl=en","['shower', 'flight', 'comfortable', 'clean', 'laksa', 'seat', 'sleep', 'bathing', 'midnight', 'USB']"
STPI – Creative Workshop & Gallery,"41 Robertson Quay, Singapore 238236",7RRR+93 Singapore,Art gallery,4.3,"https://www.google.com.sg/maps/place/STPI+Creative+Workshop+and+Gallery/@1.2909583,103.8380299,17z/data=!4m5!3m4!1s0x31da199e618cff23:0x2f3a28473f507eac!8m2!3d1.2909583!4d103.8402186?hl=en","['great', 'space', 'artists', 'printing', 'public', 'river', 'ticket', 'curated', 'spacious', 'experience']"
Keepers: Singapore Designer Collective,"111 Middle Rd, #01-01, Singapore 188969",7VX3+F9 Singapore,Permanently closed,4.4,"https://www.google.com.sg/maps/place/Keepers/@1.2987056,103.8512278,17z/data=!4m5!3m4!1s0x31da19ea696da9a5:0xd31cc0bf719a712f!8m2!3d1.2987056!4d103.8534165?hl=en",
Jamae Mosque,"218 South Bridge Rd, Singapore 058767",7RMW+75 Singapore,Mosque,4.7,"https://www.google.com.sg/maps/place/Masjid+Jamae+(Chulia)/@1.2832261,103.8432397,17z/data=!4m5!3m4!1s0x31da190cb7d50e55:0x8cdf83d8da382226!8m2!3d1.2832261!4d103.8454284?hl=en","['muslim', 'peaceful', 'history', 'architecture', 'tourist', 'temple', 'shoes', 'heart', 'town', 'ramadan']"
National Design Centre,"111 Middle Rd, Singapore 188969",7VX3+F8 Singapore,Exhibition and trade centre,4.3,"https://www.google.com.sg/maps/place/National+Design+Centre/@1.2986691,103.8511748,17z/data=!4m5!3m4!1s0x31da19bad62a795f:0xebd6bcfaf5795f03!8m2!3d1.2986691!4d103.8533635?hl=en","['building', 'space', 'creative', 'check', 'artistic', 'restaurant', 'offices', 'innovation', 'workshops', 'floor']"
My Fishing Frenzy Academy,"11 Cove Dr, Sentosa Cove, 098497",6RWQ+6X Singapore,Fishing charter,4.9,"https://www.google.com.sg/maps/place/My+Fishing+Frenzy+Academy/@1.245557,103.8377003,17z/data=!4m5!3m4!1s0x31da17fbc4b07021:0x57ef0669d0129d21!8m2!3d1.2455507!4d103.8398342?hl=en","['instructors', 'experience', 'learn', 'novice', 'knots', 'children', 'trip', 'island', 'understanding', 'skills']"
The Olde Cuban,"2 Trengganu St, Singapore 058456",7RMV+8P Singapore,·$$$,4.2,"https://www.google.com.sg/maps/place/Olde+Cuban/@1.2832972,103.8420921,17z/data=!4m5!3m4!1s0x31da19733639347b:0x5f7b7fdfc7c8c2f8!8m2!3d1.2832972!4d103.8442808?hl=en","['cigars', 'whisky', 'great', 'spirits', 'door', 'room', 'wine', 'hard', 'smoking', 'bottle']"
Fuk Tak Chi Museum,"76 Telok Ayer St, Singapore 048464",7RMX+5F Singapore,Museum,4.1,"https://www.google.com.sg/maps/place/Fuk+Tak+Chi+Museum/@1.2829118,103.8465457,17z/data=!4m5!3m4!1s0x31da190d7af80b49:0xfb744023f8f76b73!8m2!3d1.2829118!4d103.8487344?hl=en","['immigrants', 'hotel', 'area']"
La Maison du Whisky,"80 Mohamed Sultan Rd, #01-10, Singapore 239013",7RRR+H8 Singapore,·$$$,4.3,"https://www.google.com.sg/maps/place/La+Maison+Du+Whisky/@1.2914633,103.8386583,17z/data=!4m5!3m4!1s0x31da199e5e4d30bf:0xbdb92437e57ced18!8m2!3d1.2917033!4d103.840753?hl=en","['price', 'bottle', 'spirits', 'menu', 'experience', 'glass', 'feel']"
Abdul Gaffoor Mosque,"41 Dunlop St, Singapore 209369",8V33+QF Singapore,Mosque,4.6,"https://www.google.com.sg/maps/place/Abdul+Gafoor+Mosque/@1.3043772,103.8514999,17z/data=!4m5!3m4!1s0x31da19b9a1024091:0xeda3abefb724fcc3!8m2!3d1.3045151!4d103.853797?hl=en","['architecture', 'muslim', 'beautiful', 'renovation', 'historical', 'tourist', 'construction', 'fajr', 'robe', 'shorts']"
Little Guilin,"Bukit Batok East Ave 5, Singapore 650242",9Q43+8J Singapore,Park,4.4,"https://www.google.com.sg/maps/place/Little+Guilin/@1.3557636,103.7519115,17z/data=!4m5!3m4!1s0x31da10481370263d:0x7bd52a1da9b519eb!8m2!3d1.3557636!4d103.7541002?hl=en","['beautiful', 'quarry', 'relaxing', 'mountain', 'granite', 'photoshoot', 'cliff', 'mosquitos', 'stadium', 'formations']"
SKAI Bar,"2 Stamford Rd, Singapore 178882",7VV3+86 Singapore,·$$$$,4.3,"https://www.google.com.sg/maps/place/SKAI+Restaurant/@1.2933597,103.8509149,17z/data=!4m5!3m4!1s0x31da19a67e1cda67:0xfb3fa1440a33f1fc!8m2!3d1.2933597!4d103.8531036?hl=en","['high', 'window', 'sunset', 'foie', 'anniversary', 'romantic', 'course', 'black', 'trifle', 'equinox']"
The Live Turtle and Tortoise Museum,"81 Lor Chencharu, #01-16, ORTO 769198",CR7H+HM Singapore,Museum,4.1,"https://www.google.com.sg/maps/place/The+Live+Turtle+%26+Tortoise+Museum/@1.4139264,103.8270355,17z/data=!4m5!3m4!1s0x31da1002ce6bd98d:0xe172659745dcbee6!8m2!3d1.4139264!4d103.8292242?hl=en","['kids', 'tortoises', 'roaming', 'feed', 'vegetables', 'pond', 'cute', 'chinese', 'fingers', 'funding']"
Yoga Mala,"49A Circular Rd, Singapore 049404",7RPX+CR Singapore,Yoga studio,4.6,"https://www.google.com.sg/maps/place/Yoga+Mala/@1.2860022,103.8473622,17z/data=!3m1!5s0x31da190bc429f029:0x86ef3b77954f833a!4m5!3m4!1s0x31da190bc69780ed:0x482c4df5c0ffeabf!8m2!3d1.2860022!4d103.8495509?hl=en","['practice', 'patient', 'asanas', 'yoga', 'pranayama', 'understanding', 'anatomy', 'yoga', 'history', 'philosophy']"
Hat of Cain,"12 Joo Chiat Terrace, Singapore 427183",8V7X+MR Singapore,Shop,4.9,"https://www.google.com.sg/maps/place/Hat+of+Cain/@1.3141728,103.8973566,17z/data=!4m5!3m4!1s0x31da181106cfebd3:0x9ef37e9a8830db7e!8m2!3d1.3142276!4d103.8995367?hl=en","['panama', 'great', 'experience', 'quality', 'customer', 'products', 'price']"
Marina Country Club Singapore,"11 Northshore Dr, Singapore 828670",CV8X+3J Singapore,Country club,4.1,"https://www.google.com.sg/maps/place/Marina+Country+Club/@1.4152492,103.8968981,17z/data=!3m1!4b1!4m5!3m4!1s0x31da15ec20cb5177:0x49850af0ddeedd66!8m2!3d1.4152492!4d103.8990868?hl=en","['restaurant', 'fishing', 'boats', 'pond', 'drinks', 'wakeboarding', 'pub', 'parking', 'renovation', 'sunset']"
HSBC Rain Vortex,"78 Airport Blvd., Singapore 819666",9X6Q+5V Singapore,Tourist attraction,4.4,"https://www.google.com.sg/maps/place/HSBC+Rain+Vortex/@1.3603912,103.9874533,17z/data=!4m5!3m4!1s0x31da3d4d49f3238b:0xec9d75cff95cefc8!8m2!3d1.3603912!4d103.989642?hl=en",[]
Harley-Davidson of Singapore,"253 Alexandra Rd, #01-04 Komoco Motorcycles Pte. Ltd, Singapore 159936",7RR6+M4 Singapore,Motor vehicle dealer,4.3,"https://www.google.com.sg/maps/place/Harley-Davidson+of+Singapore/@1.2916884,103.8081169,17z/data=!4m5!3m4!1s0x31da1a2d81bdd79f:0xa0c12346232a3ff7!8m2!3d1.2916884!4d103.8103056?hl=en","['bikes', 'apparel', 'price', 'rent', 'brand', 'merchandise', 'showroom']"
Sunny Cove Dive Centre,sunnycove.com.sg,9QH9+Q2 Singapore,Diving center,5,"https://www.google.com.sg/maps/place/Sunny+Cove+LLP/@1.3794512,103.7654226,17z/data=!4m5!3m4!1s0x31da183acc381077:0xe7b460cc9add0ff1!8m2!3d1.3794512!4d103.7676113?hl=en","['instructor', 'trip', 'professional', 'course', 'advanced', 'safety', 'pool', 'patient', 'patience', 'organized']"
Mandai Track 15,451 Mandai Rd,CQ6H+68 Singapore,Hiking area,4.6,"https://www.google.com.sg/maps/place/Mandai+T15+Trail/@1.4105867,103.7761681,17z/data=!4m5!3m4!1s0x31da13d2657fe789:0x5d6dcd8e8a76507c!8m2!3d1.4105867!4d103.7783568?hl=en","['MTB', 'nature', 'slopes', 'toilet', 'workout', 'rocks', 'chestnut', 'observation', 'monkeys', 'off']"
IB HQ,"76A Duxton Rd, Level 2, Singapore 089535",7RHV+87 Singapore,Cocktail bar,4.8,"https://www.google.com.sg/maps/place/FLOW+Bar/@1.2782996,103.8409801,17z/data=!4m5!3m4!1s0x31da195c48442b2f:0x1ac332eb94c1f7ba!8m2!3d1.2782996!4d103.8431688?hl=en","['flavours', 'menu', 'spirits', 'experience', 'space', 'team', 'atmosphere', 'infused', 'ingredients', 'blue']"
My Odyssey Tours - Singapore One-Day Tour,"3 Temasek Blvd, #01-330 Suntec City, Singapore 038983",7VV4+JR Singapore,Sightseeing tour agency,4.3,"https://www.google.com.sg/maps/place/Big+Bus+Tours+Singapore/@1.2941225,103.854833,17z/data=!4m5!3m4!1s0x31da19aee60b4caf:0xa44e89ac07769266!8m2!3d1.2941225!4d103.8570217?hl=en","['information', 'ticket', 'route', 'headphones', 'drivers']"
Clique Gaming,"35 Selegie Rd, B1-16 Parklane shopping Mall, Singapore 188307",8R2X+7P Singapore,Internet cafe,4.3,"https://www.google.com.sg/maps/place/Clique+Gaming+Cyber+Cafe+LAN+Shop+%26+VR+centre+(Video+games)+(Console+games)+(Darts)%E7%BD%91%E5%90%A7/@1.3006631,103.8471479,17z/data=!4m5!3m4!1s0x31da197313c4a8fd:0x98506111e9c4df53!8m2!3d1.30062!4d103.8494816?hl=en","['computers', 'price', 'playing', 'environment', 'chairs', 'clean', 'ps4', 'equipment', 'customer', 'experience']"
Cenotaph,"Connaught Dr, Singapore 179682",7VR3+4G Singapore,War memorial,4.4,"https://www.google.com.sg/maps/place/Singapore+Cenotaph/@1.2902867,103.8516517,17z/data=!4m5!3m4!1s0x31da19a7a1ae1c75:0x28d88f6e6e8ed356!8m2!3d1.2903186!4d103.8537733?hl=en","['world', 'historical']"
The Star Vista,"1 Vista Exchange Green, Singapore 138617",8Q4Q+P9 Singapore,Shopping mall,4.2,"https://www.google.com.sg/maps/place/The+Star+Vista/@1.3068072,103.786211,17z/data=!4m5!3m4!1s0x31da1a42945558f7:0x8c2a969d6131f79b!8m2!3d1.3068072!4d103.7883997?hl=en","['aircon', 'church', 'eco', 'food', 'auditorium', 'open', 'concert', 'atrium', 'green', 'natural']"
Pink Blossoms Brewing,"50 Ubi Ave 3, #01-12, Singapore 408866",8VJW+V7 Singapore,Brewery,4.7,"https://www.google.com.sg/maps/place/Pink+Blossoms+Brewing/@1.3321901,103.8935606,17z/data=!4m5!3m4!1s0x31da1787045c614d:0xdfae26d5eaab02b8!8m2!3d1.3321901!4d103.8957493?hl=en","['delivery', 'stout', 'ale', 'milk', 'customers', 'flavours', 'passionate', 'craft', 'saison', 'tasting']"
The Queen & Mangosteen,"1 HarbourFront Walk, #01-106/107 Vivocity, Singapore 098585",7R7F+83 Singapore,·$$,4.2,"https://www.google.com.sg/maps/place/The+Queen+%26+Mangosteen/@1.2633421,103.8205051,17z/data=!3m1!5s0x31da19589a627ead:0xfd38f5ecc34d6960!4m5!3m4!1s0x31da1958ba8db343:0xb600bc36a2d6c2c8!8m2!3d1.2633421!4d103.8226938?hl=en","['happy', 'pub', 'fish', ""shepherd's"", 'promo', 'vivocity', 'bangers', 'guinness', 'kids', 'beef']"
Acid Bar,"180 Orchard Rd, Singapore 238846",8R2Q+HP Singapore,Bar,4.1,"https://www.google.com.sg/maps/place/Acid+Bar/@1.3014469,103.8370831,17z/data=!3m1!5s0x31da1996cc4b1259:0x982110f913531af9!4m5!3m4!1s0x31da1996d05c9d45:0x70810a572801f5df!8m2!3d1.3014469!4d103.8392718?hl=en","['live', 'ambience', 'happy', 'atmosphere', 'waiter', 'pizza', 'menu', 'singers', 'sit', 'conversation']"
Japanese Cemetery Park,"22 Chuan Hoe Ave, Singapore 549854",9V8G+4P Singapore,Cemetery,4.3,"https://www.google.com.sg/maps/place/Japanese+Cemetery+Park/@1.36535,103.8746063,17z/data=!4m5!3m4!1s0x31da16533ba8bebd:0x8ffa5234e75394d3!8m2!3d1.36535!4d103.876795?hl=en","['history', 'flowers', 'ww2', 'cat', 'learn', 'respect', 'information', 'photos', 'dead']"
Isetan Scotts,"350 Orchard Rd, Shaw House, Singapore 238868",8R4J+7J Singapore,Department store,4.3,"https://www.google.com.sg/maps/place/Isetan/@1.305645,103.829339,17z/data=!3m1!5s0x31da198d12d2dbb1:0x341e2939435628b2!4m5!3m4!1s0x31da198daaaaaaab:0x34ebb643a9a0292b!8m2!3d1.305645!4d103.8315277?hl=en","['japanese', 'supermarket', 'basement', 'food', 'fairs', 'sake', 'fresh', 'imported', 'bar']"
Punggol Park,"Hougang Ave 10, Singapore 538768",9VGX+RG Singapore,Park,4.4,"https://www.google.com.sg/maps/place/Punggol+Park/@1.3770993,103.8965718,17z/data=!4m5!3m4!1s0x31da163beca5d721:0xe869e5868a79ea59!8m2!3d1.3770993!4d103.8987605?hl=en","['jogging', 'exercise', 'morning', 'pond', 'evening', 'relax', 'bike', 'tai', 'sand', 'waterway']"
CulinaryOn,"11 Unity Street #01-23/24 Robertson Walk, 237995",7RRR+XF Singapore,Permanently closed,4.8,"https://www.google.com.sg/maps/place/CulinaryOn/@1.2924038,103.8390032,17z/data=!4m5!3m4!1s0x31da19095631474d:0xf709dcf595e07d6b!8m2!3d1.2924038!4d103.8411919?hl=en",
Singapore Repertory Theatre,"20 Merbau Rd, Singapore 239035",7RRR+JM Singapore,Theater company,4.5,"https://www.google.com.sg/maps/place/Singapore+Repertory+Theatre+(SG+Clean)/@1.291564,103.8394818,17z/data=!3m2!4b1!5s0x31da199efb22ed09:0x7d8ff38299c82070!4m5!3m4!1s0x31da199ee25f2fbf:0x1f813f77f5add6d2!8m2!3d1.291564!4d103.8416705?hl=en","['shows', 'kids', 'watch', 'actors', 'production', 'drinks', 'restaurants', 'safety', 'story', 'audience']"
Singapore Chinese Orchestra,"7 Shenton Way, Singapore 068810",7RGX+FJ Singapore,Performing arts theater,4.6,"https://www.google.com.sg/maps/place/Singapore+Chinese+Orchestra+Co+Ltd/@1.2761961,103.84685,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1913ca593859:0x184267fdc8933006!8m2!3d1.2763243!4d103.8488301?hl=en",['music']
Rainforest Lumina,"80 Mandai Lake Rd, Singapore 729826",CQ3V+Q6 Singapore,Event venue,4.2,"https://www.google.com.sg/maps/place/Rainforest+Lumina/@1.4044159,103.7908391,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1338ed44e7f9:0x30708fbd516f4f59!8m2!3d1.4044159!4d103.7930278?hl=en","['kids', 'zoo', 'walk', 'night', 'lighting', 'adults', 'ticket', 'play', 'light', 'animation']"
Sifr Aromatics,"42 Arab St, Singapore 199741",8V25+8V Singapore,Perfume store,4.6,"https://www.google.com.sg/maps/place/Sifr+Aromatics/@1.3007514,103.8574611,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b11ca845cb:0xb05b61de990fa189!8m2!3d1.3007718!4d103.8596336?hl=en","['experience', 'walked', 'smell']"
Prime Aces Limousine,"65 Chulia St, LEVEL 46 OCBC Centre, Singapore 049513",7RPX+3H Singapore,Limousine service,5,"https://www.google.com.sg/maps/place/Prime+Aces+Limousine/@1.285184,103.8467067,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1725eccb3d99:0x5d642f3ab0be6053!8m2!3d1.285184!4d103.8488954?hl=en","['professional', 'driver', 'comfort']"
House of Tan Teng Niah,"37 Kerbau Rd, Singapore 219168",8V42+R8 Singapore,Historical landmark,4.3,"https://www.google.com.sg/maps/place/Tan+Teng+Niah/@1.3070028,103.8486071,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b8b1f94c5f:0xf1b321edf7edfe6c!8m2!3d1.3071264!4d103.8508847?hl=en","['house', 'photo', 'colours', 'pictures', 'tourists', 'area', 'indian', 'selfie', 'market', 'villa']"
The Dive Company,"761A North Bridge Rd, Singapore 198729",8V35+9Q Singapore,Dive shop,4.6,"https://www.google.com.sg/maps/place/The+Dive+Company/@1.3033913,103.8571959,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b6d6425bf1:0x939dc3fea98ee394!8m2!3d1.303393!4d103.8593832?hl=en","['trip', 'course', 'learn', 'patient', 'organized', 'family', 'PADI', 'pool', 'open-water', 'diving']"
"Temple of 1,000 Lights (Sakya Muni Buddha Gaya)","366 Race Course Rd, Singapore 218638",8V74+VQ Singapore,Buddhist temple,4.6,"https://www.google.com.sg/maps/place/Sakya+Muni+Buddha+Gaya+Temple/@1.3147222,103.8547557,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19cf7860054b:0x209f6d054c66577e!8m2!3d1.3147564!4d103.8569101?hl=en","['peaceful', 'statue', 'reclining', 'blessings', 'lights', 'sacred', 'place', 'vesak', 'monks', 'feeling']"
GOURMETbus,"18 Marina Gardens Dr, Singapore 018953",7VJ7+JC Singapore,Garden,4.7,"https://www.google.com.sg/maps/place/Gardens+by+the+Bay/@1.2815683,103.8614245,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1904937e1633:0x62099677b59fca76!8m2!3d1.2815683!4d103.8636132?hl=en","['dome', 'music', 'sky', 'cloud', 'light', 'nightscape', 'rainforest', 'tropical', 'planet', 'night']"
Kranji Marshes,11 Neo Tiew Lane 2,CP9C+W4 Singapore,Tourist attraction,4,"https://www.google.com.sg/maps/place/Kranji+Marshes/@1.4197913,103.7180913,17z/data=!3m1!4b1!4m5!3m4!1s0x31da0df5fc08d7dd:0x97bbe3d7341e764e!8m2!3d1.4197913!4d103.72028?hl=en","['walk', 'bird', 'peaceful', 'conservation', 'bus', 'wildlife', 'morning', 'public', 'raptor', 'insect']"
The Great Escape,"101 Kallang Ave, #08-02 Victoria Wholesale Centre, Singapore 339504",8V68+GR Singapore,·$$,4.4,"https://www.google.com.sg/maps/place/The+Great+Escape/@1.3112596,103.8649357,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b3bdcc4177:0x3514a3b04fb24cef!8m2!3d1.3112553!4d103.867116?hl=en","['music', 'car', 'projector', 'dance', 'air', 'movie', 'crowd', 'party']"
Lion Heartlanders,"71 Ayer Rajah Crescent, #04-01, Singapore 139951",7QWP+PP Singapore,Tour operator,4.8,"https://www.google.com.sg/maps/place/Lion+Heartlanders+Pte+Ltd/@1.2967926,103.7845733,17z/data=!3m1!4b1!4m5!3m4!1s0x31da175b8a0e853f:0x9c49a5c4691b373!8m2!3d1.296693!4d103.7868389?hl=en","['virtual', 'fun', 'great', 'interactive', 'informative', 'learning', 'history', 'quiz', 'engaged', 'angel']"
Sengkang Swimming Complex,"57 Anchorvale Rd, Singapore 544964",9VWP+VR Singapore,Swimming pool,4.3,"https://www.google.com.sg/maps/place/Sengkang+Swimming+Complex/@1.3972044,103.8848128,17z/data=!3m1!4b1!4m5!3m4!1s0x31da16740b018625:0x44c97caf7ab200da!8m2!3d1.3972044!4d103.8870015?hl=en","['adults', 'play', 'competition', 'learn', 'jacuzzi', 'sports', 'slides', 'crowds', 'classes', 'workout']"
Splash-N-Surf,"1B Stadium Walk, Singapore 397690",8V3F+H4 Singapore,Water park,4.3,"https://www.google.com.sg/maps/place/Splash-N-Surf/@1.3039558,103.8705969,17z/data=!3m2!4b1!5s0x31da18494cf47473:0xb825fcecb2afef34!4m5!3m4!1s0x31da184bc1e23203:0xa29d102f44e22f46!8m2!3d1.3039558!4d103.8727856?hl=en","['play', 'lifeguard', 'lazy', 'toddler', 'umbrella', 'parents', 'shower', 'clean']"
Quayside Isle,"31 Ocean Way, 098375",6RXR+3R Singapore,Shopping mall,4.3,"https://www.google.com.sg/maps/place/Quayside+Isle/@1.2476808,103.8398836,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1eb5cce057d3:0xb8671b67226f58c6!8m2!3d1.2476808!4d103.8420723?hl=en","['restaurants', 'yachts', 'walk', 'dining', 'evening', 'choices', 'bar', 'hotel', 'island', 'pet']"
Brass Lion Distillery,"40 Alexandra Terrace, Singapore 119933",7QGX+72 Singapore,Distillery,4.6,"https://www.google.com.sg/maps/place/Brass+Lion+Distillery/@1.2757302,103.7953359,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1b9d85ff17f5:0xf93f4d91e98701cc!8m2!3d1.2757302!4d103.7975246?hl=en","['gin', 'cocktails', 'bar', 'great', 'school', 'experience', 'bottle', 'tasting', 'room', 'taste']"
Singapore Momentum Sculpture,"2 Finlayson Green, Singapore 049247",7VM2+2Q Singapore,Sculpture,4.1,"https://www.google.com.sg/maps/place/Singapore+Momentum+Sculpture/@1.282538,103.8497331,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190e8c55c675:0x4d63814f98106f3!8m2!3d1.282538!4d103.8519218?hl=en",[]
